,GSM21203,GSM21204,GSM21205,GSM21206,GSM21207,GSM21208,GSM21209,GSM21210,GSM21211,GSM21212,GSM21213,GSM21214,GSM21215,GSM21216,GSM21217,GSM21218,GSM21219,GSM21220,GSM21221,GSM21222,GSM21223,GSM21224,GSM21225,GSM21226,GSM21227,GSM21228,GSM21229,GSM21230,GSM21231,GSM21232,GSM21233
RUNX3,7.43205146980858,7.20938749816596,6.85496946019475,7.27620967086771,8.93188627566727,6.43649900388542,7.83568069102615,7.00418454608177,7.31970483798364,7.09975949449938,8.48228956554064,6.97387781791264,5.90215627847808,6.86800855247172,6.84052859244749,6.60047994534841,7.08030995945756,6.23611060080858,5.62800406821943,7.11920722142487,6.85227498005989,7.11017555909299,7.27664964924014,4.98541245068131,6.07340206032496,7.6597598577669,6.39559569197157,7.38013360763847,7.07919123712686,7.50145584209257,7.80470134935041
RALGPS1,8.53487948357271,8.83643439767503,8.35881458476612,8.00032694058986,8.19159689942601,8.46415219430832,8.12335592039111,8.24084666898719,8.46170901123201,8.44162246115387,8.94361340220939,7.93004299002064,8.21315179017149,7.99240080076881,8.00721164716813,8.39797771105782,8.54530185631969,8.78649958909578,8.22956273727484,7.90355668961566,8.26245057517066,8.22124288977439,8.30540097667897,8.16193270750146,8.32682211320061,8.08754044745432,7.44651919853203,8.49222803279119,8.00245026010887,8.45630230438428,8.33410691327345
PDGFB,7.45462170027173,7.07652793155632,8.4638853704181,6.10432042571492,7.20456944042963,6.37913427975313,6.9163909909557,7.21858246758712,7.32223136329699,7.5119965895666,7.02911652531175,7.35221870688139,6.73489897742284,6.48605235879367,6.52496624903801,6.49238560020857,7.15053758117615,6.9673283042617,6.62927878769811,6.44604444699189,6.96339329612092,6.86165355035613,6.67752206997955,7.22872873294215,7.50954906400801,7.07582211060411,6.57558593409835,7.32194611570147,6.25952128952955,7.13072217293883,7.35525676831168
PTPN13,8.56909609526214,8.39917109381982,8.194264382992,8.81185631429254,8.18883607303053,8.75455350631966,8.52120781622399,8.36632221424582,8.60362634498619,9.2635039567056,8.8589134706793,8.06555077095502,8.92718535782637,9.00786824333334,9.12979817318714,7.41869594960205,9.29140095948369,8.59991284218713,8.68334556167657,8.68720069465189,9.23959852924912,8.4749227003798,8.88325423134128,8.55420510515565,9.4241662888181,9.12437983616298,8.51333282374013,8.96289600533726,9.02956331443266,9.35909064501474,7.48220292629596
IQCE,8.6636491277163,8.51606323144404,8.51083702142919,8.20581341927571,8.80875597308751,8.83317678104894,9.00727223415037,8.86143114239118,8.93125871935956,9.11273110686715,8.99712740587827,8.84449498943043,8.0562148661959,8.2639217489401,8.72363381025571,7.97782552128939,8.87471868552608,8.28061786443786,8.41598196665104,8.29084965305553,8.47447560022071,8.83512079033039,8.70093807338583,8.6380874711727,8.16869744759491,8.51734951730303,8.1624636512443,8.46774644879311,8.47770065498674,8.81088146699605,8.51117566992701
CEBPG,6.78528898070402,6.4643415327611,4.24031432933371,8.62570884306447,5.8972404255748,8.0698525111258,5.68369645430652,7.05311133645956,7.75822321472672,7.14465824283188,6.3327079336406,7.05853297020161,7.6667565918848,7.65105169117893,7.15987133677839,6.99887245399427,7.55535603863583,6.97039353791468,7.82145511910246,7.54843662469604,6.74550626586916,7.75087443965685,6.5077946401987,7.18487534290828,7.59693514238723,7.48784003382305,7.42710328715284,6.97269265400426,7.71218305120923,5.16992500144231,4.86789646399265
SLC31A2,10.2751933339022,10.0043609361144,9.50640676607445,9.18115225686557,9.85237344958027,9.60788508977678,9.77709089613187,9.75705659243867,9.77528104866297,10.090509437061,9.94280770624278,8.95564990752837,9.21504757072328,8.87682387030637,9.23481743111732,8.9029779958324,9.80025280637239,10.3662129150268,8.99633224882505,9.62662165235837,9.16716722052614,9.9407540474748,10.9475638882523,9.8648051942415,10.0608310091691,9.56243324427834,10.0777503742656,10.3430746491989,9.93221475196838,9.61047122754643,9.07921808726613
APOBEC3G,5.4461955129567,6.27854035955265,7.05087296207355,5.716685788397,7.03129714908584,5.43015552745974,6.97081039564617,5.92543134919218,4.85353286562365,6.13819744261885,6.44136928180765,5.06975009604654,4.62756150742389,5.88805199403658,4.57058098703657,5.26709306954505,4.9428481866697,5.44263846213836,5.56664818285029,5.92236661082096,6.20662090946877,6.18550440870223,5.91143277677914,5.35910374190927,4.84360034732595,5.85749192558272,5.78613220780689,4.91989320921538,6.1011231442501,6.11235056966394,6.43739848294933
MNT,10.8329691071195,10.8497960222456,11.1542485117396,9.81346055669168,10.8797363938241,10.9225844027137,10.733778002274,10.6389788588784,10.6424127729051,10.8716742647888,10.7597217728126,10.8175433187365,10.7004397181411,10.6879879770948,10.8633345175159,10.5792216407049,10.787657737425,10.3330435091508,10.3187687426827,9.9854150409976,10.88378880326,10.4622977655389,10.3218153799343,10.5032294598137,10.6994856981208,10.3177517655215,10.7051139606777,10.7482767247699,10.2981771537197,10.6569610814742,10.6721601162991
RNGTT,7.84228501167408,6.43194921270693,7.37415194013065,6.82045075515317,7.72823765868972,6.66246110941021,7.62963196719049,6.71750637058982,6.81333111187628,7.22225280759305,7.60938556028838,7.14837354482256,6.93028387435579,6.65361788656241,6.50699065718806,7.01992317848481,6.62426598725542,6.85967625638715,7.57798481258542,7.04073125265696,6.82806191916952,6.87273597019705,6.65322587504531,7.0454141288914,7.19187951880095,7.405944646365,7.22670128937278,7.79971582945207,7.16294168146647,7.21784498325322,7.4923297356818
PCYT1A,5.87755853973052,5.55506545624841,6.53513176469115,6.86890252174752,5.69970038501131,5.65063377028279,5.53856808016599,5.48534056393847,5.71528899897706,6.17479819324288,6.85014615994614,5.02169139274385,5.54753365080353,5.65116523810005,5.79580792144782,4.80902753812241,6.11476992886977,5.85326527626906,5.25387750258756,5.49851209614615,5.69474038530461,6.18446054744786,5.19435308461319,5.61267904322726,4.9665133427251,6.37338731048699,6.88063016859186,6.59648850377347,5.75771194330667,5.91780810923964,6.26644580024433
EIF2AK2,10.5175075232895,9.67936427123227,9.03716926796074,9.3692770570845,9.49663705297563,9.41907047605317,9.45608132185904,9.27819577169668,9.54013657580083,9.38444830183918,9.61936394145361,9.19974626089347,8.93493142680168,9.12544887533025,9.22519934142399,9.78966803347724,9.02479985706824,9.35217555137804,9.17969840175715,9.45762599186111,9.40020671888725,9.71138451759203,9.14703289698789,9.25437995223448,9.67301290048345,9.57565893096387,8.90920598912786,9.18894571053386,9.00717334180102,9.94943451399631,9.45513438786833
ACOT8,9.15355203170811,8.00337736020232,9.00337736020232,8.52316986608561,8.66355810421727,8.68860001099912,8.86696977835483,9.07841770164733,9.04165915163721,9.18189764310839,9.75588902600854,8.69383539248252,9.04412085578327,9.39296133934419,9.42563553536776,8.58759001940925,8.72349030214343,8.79992915072529,8.9413411054853,8.68964860828881,9.05826237186247,8.12463831417871,8.90267658665114,8.94397991434374,8.86015583462336,8.42122329922514,8.40173284952262,8.56605403817109,8.6906964439777,8.41447383643093,8.53332973230583
PIGR,8.92065059456398,8.43504513127809,10.1357092861044,8.00786824333334,9.17692111164436,8.5725107596749,8.94515117078387,8.37503943134693,7.82718389581953,8.56033283421244,9.09460556531222,8.41700858678878,7.99038765180274,8.30332412685951,7.91288933622996,7.66746640495737,8.21577565302028,8.25455625190949,8.22255342742343,8.26491169307447,8.5630055530624,8.23457795978457,8.04930403348226,8.11478344724985,8.66817586897014,8.56985560833095,8.03011533090807,8.58421090130802,7.55918586578773,8.1644041578813,8.53410830493179
RAB32,8.47329987114132,9.00898878322725,8.59730769114099,8.71218305120923,7.08533966935737,8.71904650392994,8.2278565730605,7.76487159073609,8.49625461006128,8.55612281784117,8.20212382383046,8.78234303404953,8.44542875923832,7.74146698640115,8.49024921062709,8.00506308001346,9.03864468659333,8.14108531856233,8.4446008137115,8.90929308582382,8.72689931847653,8.81153525163608,8.29324171895624,9.2916311829009,9.05012073038541,9.01625115501275,9.11452319739961,8.7790626892054,8.91169158187234,9.0566377151132,9.04603261475421
TMEM243,9.52904005609508,9.49465561290021,8.4708621994137,10.0674343607565,8.63662462054365,9.48442013182489,9.16087986183931,8.95710204156229,9.00870872983593,9.05961485629722,10.1458048061284,9.37786122349477,9.4241662888181,9.09908476089186,9.32934787845928,9.33181268381921,9.39296133934419,9.29024929099363,8.95303237725324,8.97068112787693,8.93428059364002,8.67030217007852,9.17367713630342,9.7075316929376,9.15152399406487,8.71355835640479,8.79798569056491,9.51313539711773,8.97211821838414,8.56033283421244,9.84549005094438
ZC3H14,8.5449314863877,9.55060400907369,7.88527998488377,9.37461436917654,8.4512971791802,9.73397670449064,8.6585640328512,8.20992753178679,9.11842055332851,8.09375433495224,8.7941304049759,9.20637245789601,9.09827380221995,8.91526141623489,8.85901465194813,8.97101035659375,8.69634211139173,9.11768841034546,8.19504646232977,8.9216336188734,8.96923646860449,9.01330944070549,8.92982131420808,9.14926099674472,8.80194423721549,8.86139026838612,8.85199921716734,8.84099802967419,8.60614679838149,9.05394128289703,8.83499762644764
RTN2,9.81939009580937,8.70003427974456,10.0161105734767,9.19111220933448,8.80078914138605,9.79871353778584,9.51580494501896,9.73089854010416,9.8155529940165,9.12636597430926,9.1975899473395,9.35286419530435,9.40562327388892,9.44789043417078,9.65293762546367,9.5443406083247,9.51008807532229,9.50605415101254,9.48758651494295,9.40409261576213,9.68395685708163,8.38147063266886,8.99788633524141,9.37030625823972,9.40455629731968,9.00641774373871,8.43826015194831,9.35279662092444,9.67354373665921,9.7016023171062,9.73792888565309
ANAPC15,9.03919323984743,8.85611423397746,9.69801006153743,9.17941152317403,9.4801843236987,8.231701199029,9.05066493825338,9.81057163474115,9.40023904489449,9.41700858678878,9.73758536904636,9.6733090755617,8.87988952178056,9.80864246791806,8.99774402605963,9.05365441760314,9.51431955180054,9.72570707883767,9.63481105017172,9.3371758685863,9.4093909361377,9.32147718222831,9.59227014756759,9.37937836707126,9.55055441321936,9.61875255353673,9.5168818908212,9.5853381536437,9.34029521043048,9.44728990123914,9.35314682549808
PSMC1,10.3990642552193,10.6210445106815,10.3251930037049,10.8891236562942,10.5839289505483,10.8337597982721,10.7058051548655,11.0577210228727,10.7983907940525,10.6731323721454,10.2751933339022,11.0184783959659,10.8947419895197,11.2030420555625,11.0962539453742,11.2080514183762,10.9287404251325,10.6450279035512,11.0449404912797,11.0218128235848,10.8042117065691,10.6503337538459,10.856814552503,10.804857027258,10.573836505129,10.8322571143779,11.4169558248877,10.6968806142766,10.6764860417019,10.6299029920009,10.6988782658369
GMFG,7.36806987653208,8.07681559705083,7.48058827023386,4.88264304936184,5.64385618977472,7.21237478756727,7.0703893278914,8.0698525111258,7.46352437327118,7.45368218587218,5.82017896241519,6.49984588708321,7.51727569320958,7.27426166125705,7.43962313755712,5.31469652565629,8.31741261376487,6.61028665708102,7.76155123244448,7.61691636257881,7.71973105674985,7.09803208296053,7.67171796512923,6.56529252058102,6.79960542245267,7.53605290024021,8.01178633120661,8.41531924814038,7.58120058192496,8.06931549454008,7.75822321472672
GLIPR1,5.82849529002099,7.05259617708898,6.38287610379932,6.84729354156744,6.23945495913352,7.53511374856182,5.92845367321561,6.4094231251996,6.78490089551396,6.64263024588534,5.95418224207632,6.49737234858997,7.38885451396414,6.4544591780178,6.866642111812,5.97244285798241,6.93160620093216,6.66744053795506,7.48861770937209,6.76489277448351,6.85502256428772,6.49701425390627,7.30261663228844,7.20932697456338,7.2405994952165,6.27180261516288,6.28077485324141,6.32972087633787,7.25154701690517,5.92743242528706,7.66428488244344
PRELP,9.83968726629571,9.34107594397813,9.18090645011529,9.29448803920564,8.47625233037058,9.60404959016542,8.72306267652259,9.14794023749831,9.49666699276639,10.0108134380282,9.724962366261,8.72479519509766,8.82832275942753,8.8630783397702,9.05079538653888,8.84201369697336,9.55352456201527,9.1786329307714,8.83712420769661,8.77839528605358,9.30344934891796,9.15926460864679,9.31034789755054,9.38192453018165,9.10630803642432,9.21527527875527,8.53382725646794,9.47206673357228,8.93621831779068,9.59091855955338,9.68622992436726
GCH1,8.29186136958522,7.26115467261557,7.58871463558226,7.25833047261243,6.53915881110803,8.00730764684644,7.19967234483636,7.64385618977472,7.81442224656679,7.00225245173138,7.02347715183043,7.54303182025524,7.70528679027247,7.4708621994137,7.72723977748481,7.95477792500507,7.992088609014,8.14873077917319,7.70666868217975,7.21916852046216,7.86418614465428,8.47370574961942,7.47248777146274,7.47329987114132,7.65176927141799,7.78659636189081,7.32553033156756,7.84360704649056,8.65892551149237,7.98242322677588,7.9431008475708
HDAC4,9.58721495245253,9.65963918701565,8.72109918870719,8.77643303244473,8.99548451887751,9.30606168942834,9.23912113181231,8.92807417295309,9.28771237954945,9.27169645481871,9.23625342497266,8.80896417491926,9.07975143109509,8.96231765494231,10.0030962153041,9.14363830992204,9.18908325799488,8.55190047999961,8.46515822966425,8.50303064564116,8.89117612475454,8.38930867290642,8.76818432477693,8.41953889151378,8.98925256516599,8.49145229203737,8.93869746118087,8.63226821549951,8.60177078840771,8.67736729213605,8.58683978796183
STAU2,8.92243574023315,9.36632221424582,9.46168407036868,8.47411151394241,9.52414989128524,9.34695688937888,8.69557630622205,8.96058121135347,8.74348803978918,8.18090370917938,9.5401280385821,9.48743811292871,9.66870773811566,8.86542397831313,9.34163000932991,9.77247953819385,8.65212792773827,9.24531501039208,9.16967451180875,8.78855521492886,8.72451385311995,8.91975719271426,8.73707830031375,8.85549144310187,9.00618579994629,8.51056638944875,8.13288525362516,8.57364718749332,8.75855636218021,8.87590290312484,9.71921767258897
TK2,8.41854954339295,8.0221362606632,9.07371982116955,8.0828325269523,7.73174130183353,8.13251869382569,8.41926783292915,8.3737450390572,8.44427833251107,8.44202302446163,8.02660518800486,8.15690747015961,7.74068999406907,8.04023448660678,8.3265993680412,8.08783294729255,8.11174525035567,8.12137494732448,7.94489200333045,7.96436536167781,8.43457363884983,8.25559024503211,8.14998666302773,7.42074984911167,8.12391269964717,8.28120964932475,8.00561134309983,8.31982274464713,8.13209193823431,8.39101784470436,8.43132599299618
PPIH,6.82781902461732,6.62205181945638,6.86294724802092,6.99774402605963,7.03121873061072,6.21723071622067,6.75622271284729,7.27705487614873,6.96809075204526,5.93545974780529,6.21334728173344,6.40258575823259,7.00112666545428,7.877744249949,7.22303633790187,7.00898878322726,6.22689381357139,7.01903466936434,7.93191939010004,7.87467403163581,7.55765515472542,6.73199778664374,6.35755200461808,7.30103884990315,6.68369645430652,6.80864246791806,8.2364926183813,6.50303064564116,7.26865895502767,5.60880924267552,6.57591736111815
SLC17A7,10.8144008029979,10.9284357553115,11.8221320765422,11.4871402508574,10.0978102848977,11.7210039818702,11.0570801280042,11.8894651198252,11.1923755230853,10.8977234821677,10.7420844790162,11.4177346036002,12.0708762569848,12.8895965536554,11.9570426464718,12.1600338679805,11.4505128196237,11.7218488883201,12.6960394292662,11.9688210409072,11.8739234387188,10.6920749729919,11.2051207913124,10.9927458443478,10.8705862780036,11.1288805481522,12.1789524064135,10.9260107626523,11.5701395814528,11.3839854361346,11.3968886210643
FAAH,7.80025280637239,8.2635039567056,8.71973105674985,8.30058135979597,9.78659636189081,8.17841587438304,9.6077001881372,9.36260138753113,8.92154344350897,9.24222139509837,7.59693514238723,9.23266075679028,8.5018371849023,8.89026427702111,8.37112320050964,8.76950729143624,9.33270793364061,8.82145511910246,8.89269459141497,8.9579726209154,8.10590850857116,8.70182625841205,9.34274139913981,8.83162393682075,8.67277890037074,8.9579726209154,9.12954061806,7.85735900975864,8.65284497300198,8.41953889151378,8.37547391261535
FCER1G,9.92822225558507,9.48442013182489,9.70442243518048,9.91513244895065,9.18957750090512,9.44066157065521,10.211888294546,9.92436715862898,9.64817779572482,9.82638959142194,10.1534253628428,9.44335800383632,9.63589946594638,9.90674030704743,9.02873489348489,9.56338696616201,10.9979556735391,10.2749604721406,10.1463140974728,10.2982917306201,9.93472288939973,9.82956418845797,10.3612858600471,10.7697552126812,9.77676200178623,10.3077700318907,10.2177154113507,10.1563359366944,11.0728025345442,10.2783332945229,9.83668159332712
